,name,ID,YouthMapper,institution
1538,zimmerleut,217343,False,unknown
1539,walkingman,231082,False,unknown
1540,iknowjoseph,30587,False,unknown
1541,dave_the_camelion,269802,False,unknown
1542,malcolmh,128186,False,unknown
1543,flowdam,149312,False,unknown
1544,mapsine3,249634,False,unknown
1545,bnowic,108898,False,unknown
1546,tonywalton,192541,False,unknown
1547,rjmurray,252440,False,unknown
1548,oglord,24256,False,unknown
1549,chris parker,51722,False,unknown
1550,curtis3250692,99091,False,unknown
1551,hbunnet,96050,False,unknown
1552,lucapescatore,149824,False,unknown
1553,albertux,118185,False,unknown
1554,haggman,268501,False,unknown
1555,mold0101,82704,False,unknown
1556,gnurk,279684,False,unknown
1557,ijmacd,47487,False,unknown
1558,a_c,177805,False,unknown
1559,shirokazan,142399,False,unknown
1560,spenny,275608,False,unknown
1561,rogerc,252531,False,unknown
1562,stikonas,64260,False,unknown
1563,theorybug,118011,False,unknown
1564,ti_marner,286683,False,unknown
1565,sjn,46361,False,unknown
1566,tim bl,62133,False,unknown
1567,ericito,178886,False,unknown
1568,grahams,289314,False,unknown
1569,manor09,182738,False,unknown
1570,cyclop,41098,False,unknown
1571,kell0ggs,177407,False,unknown
1572,matt cleaver,101476,False,unknown
1573,wynndale,118262,False,unknown
1574,green1984,204479,False,unknown
1575,kamikazekalle,232655,False,unknown
1576,joe e,114310,False,unknown
1577,jan coombs,167108,False,unknown
1578,islestonepete,118268,False,unknown
1579,mixal11,231545,False,unknown
1580,mpr,44362,False,unknown
1581,axelf,24897,False,unknown
1582,ruan,33708,False,unknown
1583,augustus kling,48582,False,unknown
1584,cgt,260271,False,unknown
1585,jamicu,38244,False,unknown
1586,w roelofs,282110,False,unknown
1587,sobbomapper,112997,False,unknown
1588,brian campbell,20781,False,unknown
1589,mauls,24119,False,unknown
1590,petertm,303223,False,unknown
1591,alfa4,68311,False,unknown
1592,andypreece,201095,False,unknown
1593,mapper100,306957,False,unknown
1594,madprof,183934,False,unknown
1595,pfad-finder,222568,False,unknown
1596,redfox,10610,False,unknown
1597,bones,290735,False,unknown
1598,a_henderson,215706,False,unknown
1599,alan bailey,287215,False,unknown
1600,hlindhe,2555,False,unknown
1601,john mann,160171,False,unknown
1602,simon josefsson,116894,False,unknown
1603,kaleda,37329,False,unknown
1604,männedorf,105050,False,unknown
1605,captain tancredi,209340,False,unknown
1606,mplusplus,135339,False,unknown
1607,koszatek,165509,False,unknown
1608,mce,64437,False,unknown
1609,kcordina,82399,False,unknown
1610,brechiner,237432,False,unknown
1611,zirihta,313741,False,unknown
1612,slowlane,96397,False,unknown
1613,someplacemapper,31795,False,unknown
1614,bikenick,182809,False,unknown
1615,paul the archivist,82783,False,unknown
1616,png-friend,295445,False,unknown
1617,blumpsy,64226,False,unknown
1618,letterkenny,268620,False,unknown
1619,beelsebob,279576,False,unknown
1620,cycleman66,233505,False,unknown
1621,håkon,473,False,unknown
1622,wo gehen wir hin,212596,False,unknown
1623,john & felicity,240696,False,unknown
1624,addpaws,106355,False,unknown
1625,hotelsierra,226150,False,unknown
1626,steve_ni,266276,False,unknown
1627,siggib,209311,False,unknown
1628,fraserkp,197905,False,unknown
1629,red_phil,59239,False,unknown
1630,pmz,4363,False,unknown
1631,chaesubrot,58949,False,unknown
1632,tim rawling,21972,False,unknown
1633,tamritt,157964,False,unknown
1634,richardm565,7098,False,unknown
1635,stefanwillmeroth,220863,False,unknown
1636,finnr,5542,False,unknown
1637,abc26324,125259,False,unknown
1638,homerjay69,12437,False,unknown
1639,darkflash,131835,False,unknown
1640,lukasm,145616,False,unknown
1641,smudge,59930,False,unknown
1642,rapidografek,335195,False,unknown
1643,craigloftus,49031,False,unknown
1644,wilpin,126370,False,unknown
1645,heezy,24441,False,unknown
1646,m902,324405,False,unknown
1647,charking,175405,False,unknown
1648,topcat,142057,False,unknown
1649,denzil,274751,False,unknown
1650,philip shore,236165,False,unknown
1651,vanmhit,101999,False,unknown
1652,toubabou,254244,False,unknown
1653,peter maiwald,90528,False,unknown
1654,notria,343131,False,unknown
1655,andreas cierpka,172099,False,unknown
1656,miscosm,12982,False,unknown
1657,quazgar,181582,False,unknown
1658,suncobalt,212207,False,unknown
1659,schusch,24920,False,unknown
1660,lucioge,326642,False,unknown
1661,j_omcc,254843,False,unknown
1662,u7ex72d,60382,False,unknown
1663,amm,21931,False,unknown
1664,fady,349880,False,unknown
1665,cjbrooker,40796,False,unknown
1666,fatjoe,37833,False,unknown
1667,crazysherlock0815,320338,False,unknown
1668,kingston-upon-null,125740,False,unknown
1669,iain1940,318958,False,unknown
1670,carlod,93404,False,unknown
1671,lucabonpub,319024,False,unknown
1672,fischersfritz,74900,False,unknown
1673,omaradib,267582,False,unknown
1674,marl,87367,False,unknown
1675,dave72,354566,False,unknown
1676,obelix17,346268,False,unknown
1677,pawcio,307399,False,unknown
1678,rf_public,363823,False,unknown
1679,steeley,101150,False,unknown
1680,martin_wgc,50862,False,unknown
1681,whateverwhat,365268,False,unknown
1682,lchadwick,254627,False,unknown
1683,xylome,2680,False,unknown
1684,rantoutloud,368299,False,unknown
1685,bangla,238266,False,unknown
1686,alpman,364615,False,unknown
1687,bcnorwich,322785,False,unknown
1688,vnjones,232621,False,unknown
1689,pathfinder2009,87504,False,unknown
1690,mikel,356532,False,unknown
1691,yargil,157949,False,unknown
1692,phut,27824,False,unknown
1693,florianheer,53911,False,unknown
1694,gormur,103253,False,unknown
1695,delphin,13192,False,unknown
1696,sundance,239998,False,unknown
1697,ivanatora,237594,False,unknown
1698,liftarn,18459,False,unknown
1699,jamesks,2500,False,unknown
1700,aridehal,381243,False,unknown
1701,7503146,47064,False,unknown
1702,mwbg,369186,False,unknown
1703,ernesto1974,150195,False,unknown
1704,benwatt,92905,False,unknown
1705,pantherns,333437,False,unknown
1706,tomas straupis,60129,False,unknown
1707,chris boucher,100214,False,unknown
1708,steiny23uk,156049,False,unknown
1709,mapper999,165061,False,unknown
1710,duncaninnes,131236,False,unknown
1711,venerdi,196617,False,unknown
1712,iccaldwell,155917,False,unknown
1713,märkj,367955,False,unknown
1714,ggezz,31244,False,unknown
1715,rlrobinson,220396,False,unknown
1716,pa94,45027,False,unknown
1717,usbrit,386334,False,unknown
1718,eimai,6072,False,unknown
1719,cicerone,150368,False,unknown
1720,davidkw,380737,False,unknown
1721,fips,94353,False,unknown
1722,a_snail,314125,False,unknown
1723,eclectic penguin,118680,False,unknown
1724,koenverheyenbe,389405,False,unknown
1725,gruffers,383004,False,unknown
1726,vagabond,354006,False,unknown
1727,zenon,61855,False,unknown
1728,neil_c,328986,False,unknown
1729,osmosmosmosmosm,335363,False,unknown
1730,stigh,88845,False,unknown
1731,tooslow,387343,False,unknown
1732,schwedenhagen,70400,False,unknown
1733,anna_ag,20163,False,unknown
1734,mbale 2,392158,False,unknown
1735,willhelm_mueller,308224,False,unknown
1736,alexmol,347293,False,unknown
1737,ben wheatley,383983,False,unknown
1738,michaelinredhill,221923,False,unknown
1739,mthalmei,39370,False,unknown
1740,garmoran,394176,False,unknown
1741,bionico,383974,False,unknown
1742,clara,171863,False,unknown
1743,superglue,127771,False,unknown
1744,ale_zena_it,22290,False,unknown
1745,alf_chac,396003,False,unknown
1746,andre engels,4054,False,unknown
1747,krysst,16038,False,unknown
1748,davemorey,396049,False,unknown
1749,monxton,260682,False,unknown
1750,antwelm,101884,False,unknown
1751,mathbau,69102,False,unknown
1752,esperanza36,83557,False,unknown
1753,chriscf,8235,False,unknown
1754,mr_israel,22684,False,unknown
1755,b1rac,377155,False,unknown
1756,taedet,57577,False,unknown
1757,bskick,368307,False,unknown
1758,zartbitter,40397,False,unknown
1759,ohr,313192,False,unknown
1760,randomgurn,116980,False,unknown
1761,riche,321837,False,unknown
1762,franceosm,393102,False,unknown
1763,gulu hus,404607,False,unknown
1764,matt cooper,377212,False,unknown
1765,lutze64,358948,False,unknown
1766,jean-marc liotier,160042,False,unknown
1767,mickstephenson,23989,False,unknown
1768,dankarran,1185,False,unknown
1769,nahit,406316,False,unknown
1770,scai,118134,False,unknown
1771,denluk,411776,False,unknown
1772,e van hoek,323831,False,unknown
1773,chdr,165869,False,unknown
1774,aighes,110639,False,unknown
1775,szpaula,247611,False,unknown
1776,chinnorboy,243152,False,unknown
1777,mitchap,408558,False,unknown
1778,leuty,130065,False,unknown
1779,technologic,411843,False,unknown
1780,jclem,63693,False,unknown
1781,petej,285184,False,unknown
1782,phobie,26492,False,unknown
1783,zvenzzon,144808,False,unknown
1784,ole laursen,181815,False,unknown
1785,jeffh,359193,False,unknown
1786,headlanders,401346,False,unknown
1787,manicrjs,385790,False,unknown
1788,sergey astakhov,143266,False,unknown
1789,gmh04,334858,False,unknown
1790,trowelman,371748,False,unknown
1791,legshaver,419796,False,unknown
1792,davef,115894,False,unknown
1793,quantumstate,71337,False,unknown
1794,geomillimeter,205377,False,unknown
1795,sdoerr,201735,False,unknown
1796,fifteenthirty9,420234,False,unknown
1797,umbep,214142,False,unknown
1798,jazarfinn,237669,False,unknown
1799,bigbadad,164126,False,unknown
1800,tonguea1,424877,False,unknown
1801,rosty,41431,False,unknown
1802,axel2009,137620,False,unknown
1803,andrewbuck,214969,False,unknown
1804,bard9,380985,False,unknown
1805,johnnycl,188054,False,unknown
1806,xybot,70696,False,unknown
1807,mini-titan,60957,False,unknown
1808,diomas,205886,False,unknown
1809,nightwatcher,72081,False,unknown
1810,drnoble,388774,False,unknown
1811,mannequinzod,24942,False,unknown
1812,kaid,282726,False,unknown
1813,arlas,354343,False,unknown
1814,rojjodo,7593,False,unknown
1815,geoffjones,16065,False,unknown
1816,jamesl,155910,False,unknown
1817,dmgroom_ct,437598,False,unknown
1818,derick rethans,37137,False,unknown
1819,sniped222,403420,False,unknown
1820,archie,156646,False,unknown
1821,hirael,229949,False,unknown
1822,matze44,409017,False,unknown
1823,ca_hoot,222996,False,unknown
1824,avdongen,447625,False,unknown
1825,someplacemapperct,445666,False,unknown
1826,yatzek_26,142402,False,unknown
1827,manksman,364604,False,unknown
1828,dmeehan,23551,False,unknown
1829,jfire,67236,False,unknown
1830,claudius henrichs,18069,False,unknown
1831,wfischer,120085,False,unknown
1832,paul day,182056,False,unknown
1833,alovell,30150,False,unknown
1834,nykr1978,408510,False,unknown
1835,mattblack82,190095,False,unknown
1836,zubbel,115957,False,unknown
1837,peanutz,366650,False,unknown
1838,isotropo,453568,False,unknown
1839,yiannisd,417063,False,unknown
1840,pherison,28378,False,unknown
1841,laverock,17576,False,unknown
1842,armitatz,414661,False,unknown
1843,srbrook,186212,False,unknown
1844,skylark,61607,False,unknown
1845,borbus,379166,False,unknown
1846,the islander,458747,False,unknown
1847,ainikolas,14235,False,unknown
1848,simone saviolo,169211,False,unknown
1849,cpl_uhl,189464,False,unknown
1850,spant,353053,False,unknown
1851,ursus,8335,False,unknown
1852,michael63,462088,False,unknown
1853,keithhalstead,64326,False,unknown
1854,msdetroit,387777,False,unknown
1855,yoiks and away,455251,False,unknown
1856,burnyb,83876,False,unknown
1857,dlmatthews,162917,False,unknown
1858,craigawilson,156459,False,unknown
1859,h2g2bob,2435,False,unknown
1860,the hornet,50022,False,unknown
1861,netman55,7275,False,unknown
1862,friedl,62882,False,unknown
1863,terry b,242875,False,unknown
1864,hollerz,471341,False,unknown
1865,rahden 16,94942,False,unknown
1866,sekai,471444,False,unknown
1867,billhall,13013,False,unknown
1868,jasea,148945,False,unknown
1869,stephenrd,67929,False,unknown
1870,huw waters,327578,False,unknown
1871,telsig,478450,False,unknown
1872,cboothroyd,255802,False,unknown
1873,proud salopian,63121,False,unknown
1874,jphilip,473418,False,unknown
1875,johnrl,477005,False,unknown
1876,bigalxyz123,481116,True,tribhuvan university - institute of engineering - pashchimanchal campus
1877,pawelj,365781,False,unknown
1878,balin,249090,False,unknown
1879,dam63,58700,False,unknown
1880,yom1,484310,False,unknown
1881,nzara,481380,False,unknown
1882,stsch,298320,False,unknown
1883,seumas,4247,False,unknown
1884,thestork,489885,False,unknown
1885,cedcab,489435,False,unknown
1886,sumnulu,490551,False,unknown
1887,myoung,220976,False,unknown
1888,lückenfüller,190857,False,unknown
1889,zweck,444337,False,unknown
1890,beardyshaw,489546,False,unknown
1891,unicorn,276658,False,unknown
1892,jyve,405841,False,unknown
1893,bikemi,100436,False,unknown
1894,john paul jones & gringo,95856,False,unknown
1895,mapinator,61493,False,unknown
1896,mossman,86733,False,unknown
1897,tompople,460951,False,unknown
1898,almich,129531,False,unknown
1899,kadoch,481663,False,unknown
1900,rob lycett,7852,False,unknown
1901,grondin,380616,False,unknown
1902,ghostyuk,436288,False,unknown
1903,banoffee,21101,False,unknown
1904,marek kleciak,338611,False,unknown
1905,beppeu,480036,False,unknown
1906,freek,5446,False,unknown
1907,krispyduck,105998,False,unknown
1908,yves mahéo,499697,False,unknown
1909,jpsa,499318,False,unknown
1910,mel-ray,322557,False,unknown
1911,ak-tr,423868,False,unknown
1912,karto,225695,False,unknown
1913,spod,99476,False,unknown
1914,báthorypéter,408450,False,unknown
1915,pbm,227040,False,unknown
1916,zibior2,467703,False,unknown
1917,mattfromderby,15867,False,unknown
1918,bierbo,452593,False,unknown
1919,rando67,466374,False,unknown
1920,ëdzëronk,211154,False,unknown
1921,unieagle,61216,False,unknown
1922,borisc,45481,False,unknown
1923,skald,38313,False,unknown
1924,melaskia,120613,False,unknown
1925,schiller2,493068,False,unknown
1926,hilary phillips,505740,False,unknown
1927,boatrunner,306905,False,unknown
1928,frenftle,316567,False,unknown
1929,paul webster,67539,False,unknown
1930,sofaman,521016,False,unknown
1931,tilln,263587,False,unknown
1932,zahilb,81732,False,unknown
1933,blacksheep,411267,False,unknown
1934,wjwb,522927,False,unknown
1935,dima m,433361,False,unknown
1936,ozgurkinaci,523573,False,unknown
1937,reaktor,182953,False,unknown
1938,eugene,26260,False,unknown
